2018-01-08 23:23:23,141 p=4426 u=root |  PLAY [Create initial host groups for localhost] ******************************************************************************************************
2018-01-08 23:44:24,070 p=7474 u=root |  skipping: [node2.host.local]
2018-01-08 23:44:24,081 p=7474 u=root |  TASK [openshift_version : set_fact] ********************************************
2018-01-08 23:44:24,097 p=7474 u=root |  skipping: [node2.host.local]
2018-01-08 23:44:24,107 p=7474 u=root |  TASK [openshift_version : set_fact] ********************************************
2018-01-08 23:44:24,125 p=7474 u=root |  skipping: [node2.host.local]
2018-01-08 23:44:24,135 p=7474 u=root |  TASK [openshift_version : set_fact] ********************************************
2018-01-08 23:44:24,305 p=7474 u=root |  ok: [node2.host.local]
2018-01-08 23:44:24,315 p=7474 u=root |  TASK [openshift_version : Use openshift.common.version fact as version to configure if already installed] ***
2018-01-08 23:44:24,332 p=7474 u=root |  skipping: [node2.host.local]
2018-01-08 23:44:24,343 p=7474 u=root |  TASK [openshift_version : Set rpm version to configure if openshift_pkg_version specified] ***
2018-01-08 23:44:24,362 p=7474 u=root |  skipping: [node2.host.local]
2018-01-08 23:44:24,373 p=7474 u=root |  TASK [openshift_version : Create temporary yum.conf file] **********************
2018-01-08 23:44:24,726 p=7474 u=root |  changed: [node2.host.local]
2018-01-08 23:44:24,736 p=7474 u=root |  TASK [openshift_version : set_fact] ********************************************
2018-01-08 23:44:24,778 p=7474 u=root |  ok: [node2.host.local]
2018-01-08 23:44:24,789 p=7474 u=root |  TASK [openshift_version : Copy yum.conf into the temporary file] ***************
2018-01-08 23:44:25,064 p=7474 u=root |  changed: [node2.host.local]
2018-01-08 23:44:25,075 p=7474 u=root |  TASK [openshift_version : Clear the exclude= list in the temporary yum.conf] ***
2018-01-08 23:44:25,354 p=7474 u=root |  changed: [node2.host.local]
2018-01-08 23:44:25,365 p=7474 u=root |  TASK [openshift_version : Gather common package version] ***********************
2018-01-08 23:44:25,385 p=7474 u=root |  skipping: [node2.host.local]
2018-01-08 23:44:25,396 p=7474 u=root |  TASK [openshift_version : Delete the temporary yum.conf] ***********************
2018-01-08 23:44:25,671 p=7474 u=root |  changed: [node2.host.local]
2018-01-08 23:44:25,682 p=7474 u=root |  TASK [openshift_version : set_fact] ********************************************
2018-01-08 23:44:25,701 p=7474 u=root |  skipping: [node2.host.local]
2018-01-08 23:44:25,712 p=7474 u=root |  TASK [openshift_version : Set containerized version to configure if openshift_image_tag specified] ***
2018-01-08 23:44:25,727 p=7474 u=root |  skipping: [node2.host.local]
2018-01-08 23:44:25,738 p=7474 u=root |  TASK [openshift_version : Set containerized version to configure if openshift_release specified] ***
2018-01-08 23:44:25,755 p=7474 u=root |  skipping: [node2.host.local]
2018-01-08 23:44:25,766 p=7474 u=root |  TASK [openshift_version : Set default image tag based on OCP versus origin] ****
2018-01-08 23:44:25,782 p=7474 u=root |  skipping: [node2.host.local]
2018-01-08 23:44:25,793 p=7474 u=root |  TASK [openshift_version : Lookup latest containerized version if no version specified] ***
2018-01-08 23:44:25,809 p=7474 u=root |  skipping: [node2.host.local]
2018-01-08 23:44:25,820 p=7474 u=root |  TASK [openshift_version : set_fact] ********************************************
2018-01-08 23:44:25,836 p=7474 u=root |  skipping: [node2.host.local]
2018-01-08 23:44:25,846 p=7474 u=root |  TASK [openshift_version : set_fact] ********************************************
2018-01-08 23:44:25,863 p=7474 u=root |  skipping: [node2.host.local]
2018-01-08 23:44:25,873 p=7474 u=root |  TASK [openshift_version : Set precise containerized version to configure if openshift_release specified] ***
2018-01-08 23:44:25,890 p=7474 u=root |  skipping: [node2.host.local]
2018-01-08 23:44:25,901 p=7474 u=root |  TASK [openshift_version : set_fact] ********************************************
2018-01-08 23:44:25,918 p=7474 u=root |  skipping: [node2.host.local]
2018-01-08 23:44:25,928 p=7474 u=root |  TASK [openshift_version : set_fact] ********************************************
2018-01-08 23:44:25,945 p=7474 u=root |  skipping: [node2.host.local]
2018-01-08 23:44:25,955 p=7474 u=root |  TASK [openshift_version : set_fact] ********************************************
2018-01-08 23:44:25,995 p=7474 u=root |  ok: [node2.host.local]
2018-01-08 23:44:26,006 p=7474 u=root |  TASK [openshift_version : set_fact] ********************************************
2018-01-08 23:44:26,046 p=7474 u=root |  ok: [node2.host.local]
2018-01-08 23:44:26,057 p=7474 u=root |  TASK [openshift_version : fail] ************************************************
2018-01-08 23:44:26,072 p=7474 u=root |  skipping: [node2.host.local]
2018-01-08 23:44:26,082 p=7474 u=root |  TASK [openshift_version : fail] ************************************************
2018-01-08 23:44:26,097 p=7474 u=root |  skipping: [node2.host.local]
2018-01-08 23:44:26,108 p=7474 u=root |  TASK [openshift_version : fail] ************************************************
2018-01-08 23:44:26,128 p=7474 u=root |  skipping: [node2.host.local]
2018-01-08 23:44:26,137 p=7474 u=root |  TASK [openshift_version : fail] ************************************************
2018-01-08 23:44:26,155 p=7474 u=root |  skipping: [node2.host.local]
2018-01-08 23:44:26,167 p=7474 u=root |  TASK [openshift_version : fail] ************************************************
2018-01-08 23:44:26,184 p=7474 u=root |  skipping: [node2.host.local]
2018-01-08 23:44:26,195 p=7474 u=root |  TASK [openshift_version : debug] ***********************************************
2018-01-08 23:44:26,312 p=7474 u=root |  ok: [node2.host.local] => {
    "openshift_release": "VARIABLE IS NOT DEFINED!"
}
2018-01-08 23:44:26,322 p=7474 u=root |  TASK [openshift_version : debug] ***********************************************
2018-01-08 23:44:26,439 p=7474 u=root |  ok: [node2.host.local] => {
    "openshift_image_tag": "v3.5.5.31.48"
}
2018-01-08 23:44:26,449 p=7474 u=root |  TASK [openshift_version : debug] ***********************************************
2018-01-08 23:44:26,565 p=7474 u=root |  ok: [node2.host.local] => {
    "openshift_pkg_version": "-3.5.5.31.48"
}
2018-01-08 23:44:26,572 p=7474 u=root |  PLAY [Set oo_option facts] *****************************************************
2018-01-08 23:44:26,584 p=7474 u=root |  TASK [Gathering Facts] *********************************************************
2018-01-08 23:44:27,040 p=7474 u=root |  ok: [master1.host.local]
2018-01-08 23:44:27,154 p=7474 u=root |  ok: [node2.host.local]
2018-01-08 23:44:27,164 p=7474 u=root |  TASK [set_fact] ****************************************************************
2018-01-08 23:44:27,193 p=7474 u=root |  ok: [master1.host.local]
2018-01-08 23:44:27,218 p=7474 u=root |  ok: [node2.host.local]
2018-01-08 23:44:27,230 p=7474 u=root |  TASK [set_fact] ****************************************************************
2018-01-08 23:44:27,258 p=7474 u=root |  ok: [master1.host.local]
2018-01-08 23:44:27,286 p=7474 u=root |  ok: [node2.host.local]
2018-01-08 23:44:27,298 p=7474 u=root |  TASK [set_fact] ****************************************************************
2018-01-08 23:44:27,327 p=7474 u=root |  ok: [master1.host.local]
2018-01-08 23:44:27,351 p=7474 u=root |  ok: [node2.host.local]
2018-01-08 23:44:27,362 p=7474 u=root |  TASK [set_fact] ****************************************************************
2018-01-08 23:44:27,391 p=7474 u=root |  ok: [master1.host.local]
2018-01-08 23:44:27,416 p=7474 u=root |  ok: [node2.host.local]
2018-01-08 23:44:27,426 p=7474 u=root |  TASK [set_fact] ****************************************************************
2018-01-08 23:44:27,455 p=7474 u=root |  ok: [master1.host.local]
2018-01-08 23:44:27,480 p=7474 u=root |  ok: [node2.host.local]
2018-01-08 23:44:27,491 p=7474 u=root |  TASK [set_fact] ****************************************************************
2018-01-08 23:44:27,519 p=7474 u=root |  ok: [master1.host.local]
2018-01-08 23:44:27,545 p=7474 u=root |  ok: [node2.host.local]
2018-01-08 23:44:27,556 p=7474 u=root |  TASK [set_fact] ****************************************************************
2018-01-08 23:44:27,585 p=7474 u=root |  ok: [master1.host.local]
2018-01-08 23:44:27,612 p=7474 u=root |  ok: [node2.host.local]
2018-01-08 23:44:27,619 p=7474 u=root |  PLAY [Disable excluders] *******************************************************
2018-01-08 23:44:27,635 p=7474 u=root |  TASK [openshift_excluder : Detecting Atomic Host Operating System] *************
2018-01-08 23:44:27,803 p=7474 u=root |  ok: [master1.host.local]
2018-01-08 23:44:28,004 p=7474 u=root |  ok: [node2.host.local]
2018-01-08 23:44:28,015 p=7474 u=root |  TASK [openshift_excluder : Debug r_openshift_excluder_enable_docker_excluder] **
2018-01-08 23:44:28,050 p=7474 u=root |  ok: [master1.host.local] => {
    "r_openshift_excluder_enable_docker_excluder": true
}
2018-01-08 23:44:28,160 p=7474 u=root |  ok: [node2.host.local] => {
    "r_openshift_excluder_enable_docker_excluder": true
}
2018-01-08 23:44:28,171 p=7474 u=root |  TASK [openshift_excluder : Debug r_openshift_excluder_enable_openshift_excluder] ***
2018-01-08 23:44:28,207 p=7474 u=root |  ok: [master1.host.local] => {
    "r_openshift_excluder_enable_openshift_excluder": true
}
2018-01-08 23:44:28,316 p=7474 u=root |  ok: [node2.host.local] => {
    "r_openshift_excluder_enable_openshift_excluder": true
}
2018-01-08 23:44:28,327 p=7474 u=root |  TASK [openshift_excluder : Fail if invalid openshift_excluder_action provided] *
2018-01-08 23:44:28,349 p=7474 u=root |  skipping: [master1.host.local]
2018-01-08 23:44:28,361 p=7474 u=root |  skipping: [node2.host.local]
2018-01-08 23:44:28,373 p=7474 u=root |  TASK [openshift_excluder : Fail if r_openshift_excluder_service_type is not defined] ***
2018-01-08 23:44:28,395 p=7474 u=root |  skipping: [master1.host.local]
2018-01-08 23:44:28,406 p=7474 u=root |  skipping: [node2.host.local]
2018-01-08 23:44:28,417 p=7474 u=root |  TASK [openshift_excluder : Fail if r_openshift_excluder_upgrade_target is not defined] ***
2018-01-08 23:44:28,439 p=7474 u=root |  skipping: [master1.host.local]
2018-01-08 23:44:28,451 p=7474 u=root |  skipping: [node2.host.local]
2018-01-08 23:44:28,462 p=7474 u=root |  TASK [openshift_excluder : Include main action task file] **********************
2018-01-08 23:44:28,536 p=7474 u=root |  included: /usr/share/ansible/openshift-ansible/roles/openshift_excluder/tasks/disable.yml for master1.host.local, node2.host.local
2018-01-08 23:44:28,554 p=7474 u=root |  TASK [openshift_excluder : Include verify_upgrade.yml when upgrading] **********
2018-01-08 23:44:28,574 p=7474 u=root |  skipping: [master1.host.local]
2018-01-08 23:44:28,579 p=7474 u=root |  skipping: [node2.host.local]
2018-01-08 23:44:28,590 p=7474 u=root |  TASK [openshift_excluder : Disable excluders before the upgrade to remove older excluding expressions] ***
2018-01-08 23:44:28,648 p=7474 u=root |  included: /usr/share/ansible/openshift-ansible/roles/openshift_excluder/tasks/unexclude.yml for master1.host.local, node2.host.local
2018-01-08 23:44:28,665 p=7474 u=root |  TASK [openshift_excluder : Check for docker-excluder] **************************
2018-01-08 23:44:28,861 p=7474 u=root |  ok: [master1.host.local]
2018-01-08 23:44:28,968 p=7474 u=root |  ok: [node2.host.local]
2018-01-08 23:44:28,980 p=7474 u=root |  TASK [openshift_excluder : disable docker excluder] ****************************
2018-01-08 23:44:29,212 p=7474 u=root |  changed: [master1.host.local]
2018-01-08 23:44:29,410 p=7474 u=root |  changed: [node2.host.local]
2018-01-08 23:44:29,421 p=7474 u=root |  TASK [openshift_excluder : Check for openshift excluder] ***********************
2018-01-08 23:44:29,597 p=7474 u=root |  ok: [master1.host.local]
2018-01-08 23:44:29,802 p=7474 u=root |  ok: [node2.host.local]
2018-01-08 23:44:29,814 p=7474 u=root |  TASK [openshift_excluder : disable openshift excluder] *************************
2018-01-08 23:44:30,048 p=7474 u=root |  changed: [master1.host.local]
2018-01-08 23:44:30,238 p=7474 u=root |  changed: [node2.host.local]
2018-01-08 23:44:30,250 p=7474 u=root |  TASK [openshift_excluder : Include install.yml] ********************************
2018-01-08 23:44:30,309 p=7474 u=root |  included: /usr/share/ansible/openshift-ansible/roles/openshift_excluder/tasks/install.yml for master1.host.local, node2.host.local
2018-01-08 23:44:30,330 p=7474 u=root |  TASK [openshift_excluder : Install docker excluder] ****************************
2018-01-08 23:44:54,353 p=7474 u=root |  ok: [node2.host.local]
2018-01-08 23:44:57,703 p=7474 u=root |  ok: [master1.host.local]
2018-01-08 23:44:57,714 p=7474 u=root |  TASK [openshift_excluder : Install openshift excluder] *************************
2018-01-08 23:45:20,196 p=7474 u=root |  ok: [node2.host.local]
2018-01-08 23:45:22,316 p=7474 u=root |  ok: [master1.host.local]
2018-01-08 23:45:22,328 p=7474 u=root |  TASK [openshift_excluder : set_fact] *******************************************
2018-01-08 23:45:22,360 p=7474 u=root |  ok: [master1.host.local]
2018-01-08 23:45:22,387 p=7474 u=root |  ok: [node2.host.local]
2018-01-08 23:45:22,399 p=7474 u=root |  TASK [openshift_excluder : Include exclude.yml] ********************************
2018-01-08 23:45:22,507 p=7474 u=root |  included: /usr/share/ansible/openshift-ansible/roles/openshift_excluder/tasks/exclude.yml for master1.host.local, node2.host.local
2018-01-08 23:45:22,535 p=7474 u=root |  TASK [openshift_excluder : Check for docker-excluder] **************************
2018-01-08 23:45:22,755 p=7474 u=root |  ok: [master1.host.local]
2018-01-08 23:45:22,837 p=7474 u=root |  ok: [node2.host.local]
2018-01-08 23:45:22,848 p=7474 u=root |  TASK [openshift_excluder : Enable docker excluder] *****************************
2018-01-08 23:45:23,142 p=7474 u=root |  changed: [master1.host.local]
2018-01-08 23:45:23,189 p=7474 u=root |  changed: [node2.host.local]
2018-01-08 23:45:23,200 p=7474 u=root |  TASK [openshift_excluder : Check for openshift excluder] ***********************
2018-01-08 23:45:23,387 p=7474 u=root |  ok: [master1.host.local]
2018-01-08 23:45:23,517 p=7474 u=root |  ok: [node2.host.local]
2018-01-08 23:45:23,528 p=7474 u=root |  TASK [openshift_excluder : Enable openshift excluder] **************************
2018-01-08 23:45:23,761 p=7474 u=root |  changed: [master1.host.local]
2018-01-08 23:45:23,874 p=7474 u=root |  changed: [node2.host.local]
2018-01-08 23:45:23,886 p=7474 u=root |  TASK [openshift_excluder : Include unexclude.yml] ******************************
2018-01-08 23:45:23,946 p=7474 u=root |  included: /usr/share/ansible/openshift-ansible/roles/openshift_excluder/tasks/unexclude.yml for master1.host.local, node2.host.local
2018-01-08 23:45:23,985 p=7474 u=root |  TASK [openshift_excluder : Check for docker-excluder] **************************
2018-01-08 23:45:24,173 p=7474 u=root |  ok: [master1.host.local]
2018-01-08 23:45:24,335 p=7474 u=root |  ok: [node2.host.local]
2018-01-08 23:45:24,346 p=7474 u=root |  TASK [openshift_excluder : disable docker excluder] ****************************
2018-01-08 23:45:24,364 p=7474 u=root |  skipping: [master1.host.local]
2018-01-08 23:45:24,375 p=7474 u=root |  skipping: [node2.host.local]
2018-01-08 23:45:24,387 p=7474 u=root |  TASK [openshift_excluder : Check for openshift excluder] ***********************
2018-01-08 23:45:24,570 p=7474 u=root |  ok: [master1.host.local]
2018-01-08 23:45:24,700 p=7474 u=root |  ok: [node2.host.local]
2018-01-08 23:45:24,712 p=7474 u=root |  TASK [openshift_excluder : disable openshift excluder] *************************
2018-01-08 23:45:24,947 p=7474 u=root |  changed: [master1.host.local]
2018-01-08 23:45:25,066 p=7474 u=root |  changed: [node2.host.local]
2018-01-08 23:45:25,083 p=7474 u=root |  PLAY [Configure etcd] **********************************************************
2018-01-08 23:45:25,238 p=7474 u=root |  TASK [Gathering Facts] *********************************************************
2018-01-08 23:45:25,840 p=7474 u=root |  ok: [master1.host.local]
2018-01-08 23:45:25,856 p=7474 u=root |  TASK [openshift_facts : Detecting Operating System] ****************************
2018-01-08 23:45:26,013 p=7474 u=root |  ok: [master1.host.local]
2018-01-08 23:45:26,030 p=7474 u=root |  TASK [openshift_facts : set_fact] **********************************************
2018-01-08 23:45:26,055 p=7474 u=root |  ok: [master1.host.local]
2018-01-08 23:45:26,072 p=7474 u=root |  TASK [openshift_facts : set_fact] **********************************************
2018-01-08 23:45:26,108 p=7474 u=root |  ok: [master1.host.local]
2018-01-08 23:45:26,124 p=7474 u=root |  TASK [openshift_facts : set_fact] **********************************************
2018-01-08 23:45:26,150 p=7474 u=root |  ok: [master1.host.local]
2018-01-08 23:45:26,167 p=7474 u=root |  TASK [openshift_facts : Validate python version] *******************************
2018-01-08 23:45:26,185 p=7474 u=root |  skipping: [master1.host.local]
2018-01-08 23:45:26,201 p=7474 u=root |  TASK [openshift_facts : Validate python version] *******************************
2018-01-08 23:45:26,221 p=7474 u=root |  skipping: [master1.host.local]
2018-01-08 23:45:26,237 p=7474 u=root |  TASK [openshift_facts : Determine Atomic Host Docker Version] ******************
2018-01-08 23:45:26,253 p=7474 u=root |  skipping: [master1.host.local]
2018-01-08 23:45:26,269 p=7474 u=root |  TASK [openshift_facts : assert] ************************************************
2018-01-08 23:45:26,288 p=7474 u=root |  skipping: [master1.host.local]
2018-01-08 23:45:26,303 p=7474 u=root |  TASK [openshift_facts : Ensure various deps are installed] *********************
2018-01-08 23:45:41,382 p=7474 u=root |  ok: [master1.host.local] => (item=iproute)
2018-01-08 23:46:10,706 p=7474 u=root |  ok: [master1.host.local] => (item=python-dbus)
2018-01-08 23:46:25,927 p=7474 u=root |  ok: [master1.host.local] => (item=python-six)
2018-01-08 23:46:40,439 p=7474 u=root |  ok: [master1.host.local] => (item=PyYAML)
2018-01-08 23:46:56,178 p=7474 u=root |  ok: [master1.host.local] => (item=yum-utils)
2018-01-08 23:46:56,194 p=7474 u=root |  TASK [openshift_facts : Ensure various deps for running system containers are installed] ***
2018-01-08 23:46:56,220 p=7474 u=root |  skipping: [master1.host.local] => (item=atomic) 
2018-01-08 23:46:56,229 p=7474 u=root |  skipping: [master1.host.local] => (item=ostree) 
2018-01-08 23:46:56,238 p=7474 u=root |  skipping: [master1.host.local] => (item=runc) 
2018-01-08 23:46:56,254 p=7474 u=root |  TASK [openshift_facts : Gather Cluster facts and set is_containerized if needed] ***
2018-01-08 23:46:57,151 p=7474 u=root |  ok: [master1.host.local]
2018-01-08 23:46:57,167 p=7474 u=root |  TASK [openshift_facts : Set repoquery command] *********************************
2018-01-08 23:46:57,192 p=7474 u=root |  ok: [master1.host.local]
2018-01-08 23:46:57,209 p=7474 u=root |  TASK [openshift_facts : Register that this already ran] ************************
2018-01-08 23:46:57,230 p=7474 u=root |  ok: [master1.host.local]
2018-01-08 23:46:57,246 p=7474 u=root |  TASK [openshift_etcd_facts : openshift_facts] **********************************
2018-01-08 23:46:57,946 p=7474 u=root |  changed: [master1.host.local]
2018-01-08 23:46:57,965 p=7474 u=root |  TASK [openshift_clock : Set clock facts] ***************************************
2018-01-08 23:46:58,602 p=7474 u=root |  changed: [master1.host.local]
2018-01-08 23:46:58,618 p=7474 u=root |  TASK [openshift_clock : Install ntp package] ***********************************
2018-01-08 23:46:58,636 p=7474 u=root |  skipping: [master1.host.local]
2018-01-08 23:46:58,653 p=7474 u=root |  TASK [openshift_clock : Start and enable ntpd/chronyd] *************************
2018-01-08 23:46:58,986 p=7474 u=root |  changed: [master1.host.local]
2018-01-08 23:46:59,002 p=7474 u=root |  TASK [openshift_repos : openshift_repos detect ostree] *************************
2018-01-08 23:46:59,019 p=7474 u=root |  skipping: [master1.host.local]
2018-01-08 23:46:59,036 p=7474 u=root |  TASK [openshift_repos : assert] ************************************************
2018-01-08 23:46:59,053 p=7474 u=root |  skipping: [master1.host.local]
2018-01-08 23:46:59,070 p=7474 u=root |  TASK [openshift_repos : Ensure libselinux-python is installed] *****************
2018-01-08 23:46:59,087 p=7474 u=root |  skipping: [master1.host.local]
2018-01-08 23:46:59,103 p=7474 u=root |  TASK [openshift_repos : Create any additional repos that are defined] **********
2018-01-08 23:46:59,120 p=7474 u=root |  skipping: [master1.host.local]
2018-01-08 23:46:59,136 p=7474 u=root |  TASK [openshift_repos : Remove the additional repos if no longer defined] ******
2018-01-08 23:46:59,154 p=7474 u=root |  skipping: [master1.host.local]
2018-01-08 23:46:59,170 p=7474 u=root |  TASK [openshift_repos : Configure origin gpg keys] *****************************
2018-01-08 23:46:59,190 p=7474 u=root |  skipping: [master1.host.local]
2018-01-08 23:46:59,206 p=7474 u=root |  TASK [openshift_repos : Configure correct origin release repository] ***********
2018-01-08 23:46:59,241 p=7474 u=root |  skipping: [master1.host.local] => (item=/usr/share/ansible/openshift-ansible/roles/openshift_repos/templates/CentOS-OpenShift-Origin15.repo.j2) 
2018-01-08 23:46:59,257 p=7474 u=root |  TASK [openshift_repos : Record that openshift_repos already ran] ***************
2018-01-08 23:46:59,275 p=7474 u=root |  skipping: [master1.host.local]
2018-01-08 23:46:59,294 p=7474 u=root |  TASK [openshift_docker_facts : Set docker facts] *******************************
2018-01-08 23:46:59,334 p=7474 u=root |  skipping: [master1.host.local] => (item={u'local_facts': {u'blocked_registries': u'', u'hosted_registry_insecure': False, u'log_driver': u'', u'disable_push_dockerhub': u'', u'selinux_enabled': u'', u'additional_registries': u'', u'hosted_registry_network': u'172.30.0.0/16', u'log_options': u'', u'insecure_registries': u'', u'options': u'', u'use_system_container': False}, u'role': u'docker'}) 
2018-01-08 23:46:59,339 p=7474 u=root |  skipping: [master1.host.local] => (item={u'local_facts': {u'sdn_mtu': u''}, u'role': u'node'}) 
2018-01-08 23:46:59,355 p=7474 u=root |  TASK [openshift_docker_facts : set_fact] ***************************************
2018-01-08 23:46:59,374 p=7474 u=root |  skipping: [master1.host.local]
2018-01-08 23:46:59,390 p=7474 u=root |  TASK [openshift_docker_facts : set_fact] ***************************************
2018-01-08 23:46:59,408 p=7474 u=root |  skipping: [master1.host.local]
2018-01-08 23:46:59,424 p=7474 u=root |  TASK [openshift_docker_facts : set_fact] ***************************************
2018-01-08 23:46:59,441 p=7474 u=root |  skipping: [master1.host.local]
2018-01-08 23:46:59,460 p=7474 u=root |  TASK [os_firewall : Assert - Do not use firewalld on Atomic Host] **************
2018-01-08 23:46:59,476 p=7474 u=root |  skipping: [master1.host.local]
2018-01-08 23:46:59,493 p=7474 u=root |  TASK [os_firewall : Install firewalld packages] ********************************
2018-01-08 23:46:59,511 p=7474 u=root |  skipping: [master1.host.local]
2018-01-08 23:46:59,528 p=7474 u=root |  TASK [os_firewall : Ensure iptables services are not enabled] ******************
2018-01-08 23:46:59,556 p=7474 u=root |  skipping: [master1.host.local] => (item=iptables) 
2018-01-08 23:46:59,563 p=7474 u=root |  skipping: [master1.host.local] => (item=ip6tables) 
2018-01-08 23:46:59,580 p=7474 u=root |  TASK [os_firewall : Wait 10 seconds after disabling iptables] ******************
2018-01-08 23:46:59,598 p=7474 u=root |  skipping: [master1.host.local]
2018-01-08 23:46:59,615 p=7474 u=root |  TASK [os_firewall : Start and enable firewalld service] ************************
2018-01-08 23:46:59,633 p=7474 u=root |  skipping: [master1.host.local]
2018-01-08 23:46:59,650 p=7474 u=root |  TASK [os_firewall : need to pause here, otherwise the firewalld service starting can sometimes cause ssh to fail] ***
2018-01-08 23:46:59,669 p=7474 u=root |  skipping: [master1.host.local]
2018-01-08 23:46:59,685 p=7474 u=root |  TASK [os_firewall : Add firewalld allow rules] *********************************
2018-01-08 23:46:59,719 p=7474 u=root |  TASK [os_firewall : Remove firewalld allow rules] ******************************
2018-01-08 23:46:59,750 p=7474 u=root |  TASK [os_firewall : Ensure firewalld service is not enabled] *******************
2018-01-08 23:46:59,768 p=7474 u=root |  skipping: [master1.host.local]
2018-01-08 23:46:59,784 p=7474 u=root |  TASK [os_firewall : Wait 10 seconds after disabling firewalld] *****************
2018-01-08 23:46:59,802 p=7474 u=root |  skipping: [master1.host.local]
2018-01-08 23:46:59,819 p=7474 u=root |  TASK [os_firewall : Install iptables packages] *********************************
2018-01-08 23:46:59,845 p=7474 u=root |  skipping: [master1.host.local] => (item=iptables) 
2018-01-08 23:46:59,852 p=7474 u=root |  skipping: [master1.host.local] => (item=iptables-services) 
2018-01-08 23:46:59,868 p=7474 u=root |  TASK [os_firewall : Start and enable iptables service] *************************
2018-01-08 23:46:59,886 p=7474 u=root |  skipping: [master1.host.local]
2018-01-08 23:46:59,902 p=7474 u=root |  TASK [os_firewall : need to pause here, otherwise the iptables service starting can sometimes cause ssh to fail] ***
2018-01-08 23:46:59,920 p=7474 u=root |  skipping: [master1.host.local]
2018-01-08 23:46:59,937 p=7474 u=root |  TASK [os_firewall : Add iptables allow rules] **********************************
2018-01-08 23:46:59,968 p=7474 u=root |  TASK [os_firewall : Remove iptables rules] *************************************
2018-01-08 23:46:59,999 p=7474 u=root |  TASK [docker : Get current installed Docker version] ***************************
2018-01-08 23:47:00,019 p=7474 u=root |  skipping: [master1.host.local]
2018-01-08 23:47:00,035 p=7474 u=root |  TASK [docker : Error out if Docker pre-installed but too old] ******************
2018-01-08 23:47:00,052 p=7474 u=root |  skipping: [master1.host.local]
2018-01-08 23:47:00,068 p=7474 u=root |  TASK [docker : Error out if requested Docker is too old] ***********************
2018-01-08 23:47:00,085 p=7474 u=root |  skipping: [master1.host.local]
2018-01-08 23:47:00,101 p=7474 u=root |  TASK [docker : Fail if Docker version requested but downgrade is required] *****
2018-01-08 23:47:00,119 p=7474 u=root |  skipping: [master1.host.local]
2018-01-08 23:47:00,136 p=7474 u=root |  TASK [docker : Error out if attempting to upgrade Docker across the 1.10 boundary] ***
2018-01-08 23:47:00,153 p=7474 u=root |  skipping: [master1.host.local]
2018-01-08 23:47:00,170 p=7474 u=root |  TASK [docker : Install Docker] *************************************************
2018-01-08 23:47:00,186 p=7474 u=root |  skipping: [master1.host.local]
2018-01-08 23:47:00,203 p=7474 u=root |  TASK [docker : Ensure docker.service.d directory exists] ***********************
2018-01-08 23:47:00,220 p=7474 u=root |  skipping: [master1.host.local]
2018-01-08 23:47:00,237 p=7474 u=root |  TASK [docker : Configure Docker service unit file] *****************************
2018-01-08 23:47:00,255 p=7474 u=root |  skipping: [master1.host.local]
2018-01-08 23:47:00,271 p=7474 u=root |  TASK [docker : Getting current systemd-udevd exec command] *********************
2018-01-08 23:47:00,290 p=7474 u=root |  skipping: [master1.host.local]
2018-01-08 23:47:00,307 p=7474 u=root |  TASK [docker : Assure systemd-udevd.service.d directory exists] ****************
2018-01-08 23:47:00,324 p=7474 u=root |  skipping: [master1.host.local]
2018-01-08 23:47:00,341 p=7474 u=root |  TASK [docker : Create systemd-udevd override file] *****************************
2018-01-08 23:47:00,358 p=7474 u=root |  skipping: [master1.host.local]
2018-01-08 23:47:00,374 p=7474 u=root |  TASK [docker : stat] ***********************************************************
2018-01-08 23:47:00,391 p=7474 u=root |  skipping: [master1.host.local]
2018-01-08 23:47:00,408 p=7474 u=root |  TASK [docker : Set registry params] ********************************************
2018-01-08 23:47:00,433 p=7474 u=root |  skipping: [master1.host.local] => (item={u'reg_conf_var': u'ADD_REGISTRY', u'reg_flag': u'--add-registry', u'reg_fact_val': [u'registry.access.redhat.com']}) 
2018-01-08 23:47:00,442 p=7474 u=root |  skipping: [master1.host.local] => (item={u'reg_conf_var': u'BLOCK_REGISTRY', u'reg_flag': u'--block-registry', u'reg_fact_val': u''}) 
2018-01-08 23:47:00,448 p=7474 u=root |  skipping: [master1.host.local] => (item={u'reg_conf_var': u'INSECURE_REGISTRY', u'reg_flag': u'--insecure-registry', u'reg_fact_val': u''}) 
2018-01-08 23:47:00,465 p=7474 u=root |  TASK [docker : Set Proxy Settings] *********************************************
2018-01-08 23:47:00,488 p=7474 u=root |  skipping: [master1.host.local] => (item={u'reg_conf_var': u'HTTP_PROXY', u'reg_fact_val': u''}) 
2018-01-08 23:47:00,496 p=7474 u=root |  skipping: [master1.host.local] => (item={u'reg_conf_var': u'HTTPS_PROXY', u'reg_fact_val': u''}) 
2018-01-08 23:47:00,503 p=7474 u=root |  skipping: [master1.host.local] => (item={u'reg_conf_var': u'NO_PROXY', u'reg_fact_val': u''}) 
2018-01-08 23:47:00,520 p=7474 u=root |  TASK [docker : Set various Docker options] *************************************
2018-01-08 23:47:00,538 p=7474 u=root |  skipping: [master1.host.local]
2018-01-08 23:47:00,554 p=7474 u=root |  TASK [docker : stat] ***********************************************************
2018-01-08 23:47:00,571 p=7474 u=root |  skipping: [master1.host.local]
